#separator:Comma
#html:true
#notetype:Basic
#guid column:1
#deck column:2
#tags column:6
guid,deck,front,back,source,tags
f7d1300c2bad6b2a,PCA::03 PromQL::Lições PromQL,<code>tanh()</code> · Score: ?,"<code>1 - avg(tanh(sinal_i / ref_i))</code>.<div class=""extra"">Cola completa: Score: <code>1 - avg(tanh(sinal_i / ref_i))</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::cola
f0e44137500a07c7,PCA::03 PromQL::Lições PromQL,<code>tanh()</code> · Inversa: ?,"<code>atanh</code>. Remove <code>__name__</code>.<div class=""extra"">Cola completa: Inversa: <code>atanh</code>. Remove <code>__name__</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::cola
5bf166322a89de60,PCA::03 PromQL::Lições PromQL,⚠️ <code>tanh()</code>: pegadinha «Escolha da referência». O que acontece / por quê?,"manda em tudo: <code>tanh(x)</code> com x em milhares satura sempre em 1. Divida antes.<div class=""extra"">Cola completa: <b>Escolha da referência</b> manda em tudo: <code>tanh(x)</code> com x em milhares satura sempre em 1. Divida antes.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::pegadinha
9195b0dddc506d78,PCA::03 PromQL::Lições PromQL,⚠️ <code>tanh()</code>: pegadinha «Satura cedo». O que acontece / por quê?,"acima de x ≈ 3 tudo vira ~1: diferenças entre ""ruim"" e ""catastrófico"" somem.<div class=""extra"">Cola completa: <b>Satura cedo:</b> acima de x ≈ 3 tudo vira ~1: diferenças entre ""ruim"" e ""catastrófico"" somem.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::pegadinha
574a0b21d80b5ed3,PCA::03 PromQL::Lições PromQL,⚠️ <code>tanh()</code>: pegadinha «Não é <code>tan()</code>». O que acontece / por quê?,"tangente trigonométrica explode; tanh é limitada.<div class=""extra"">Cola completa: <b>Não é <code>tan()</code>:</b> tangente trigonométrica explode; tanh é limitada.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::pegadinha
706f295936322f59,PCA::03 PromQL::Lições PromQL,"<code>tanh()</code> · Em float64, <code>tanh(20)</code> = 1 exato: ?","não use <code>== 1</code> como ""infinito"".<div class=""extra"">Cola completa: Em float64, <code>tanh(20)</code> = 1 exato: não use <code>== 1</code> como ""infinito"".</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::pegadinha
b2e5402645aace97,PCA::03 PromQL::Lições PromQL,"<code>tanh()</code> · Remove <span class=""cloze"">[…]</span>; histogramas ignorados.","<code>tanh()</code> · Remove <span class=""cloze-a""><code>__name__</code></span>; histogramas ignorados.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/tanh/,domain::promql origin::lesson lesson::tanh kind::pegadinha
4dc4b7ae24a3f254,PCA::03 PromQL::Lições PromQL,"<code>time()</code> · <code>time()</code> → <span class=""cloze"">[…]</span>, segundos Unix (UTC) <span class=""cloze"">[…]</span>.","<code>time()</code> · <code>time()</code> → <span class=""cloze-a"">scalar</span>, segundos Unix (UTC) <span class=""cloze-a"">do instante avaliado</span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::cola
4474b0b960a2de55,PCA::03 PromQL::Lições PromQL,<code>time()</code> · Idade: ?,"<code>time() - x_timestamp_seconds</code> · Quanto falta: <code>x_expiry - time()</code> · Dias: <code>/ 86400</code>.<div class=""extra"">Cola completa: Idade: <code>time() - x_timestamp_seconds</code> · Quanto falta: <code>x_expiry - time()</code> · Dias: <code>/ 86400</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::cola
25888e58abe48659,PCA::03 PromQL::Lições PromQL,<code>time()</code> · Uptime: ?,"<code>time() - process_start_time_seconds</code>.<div class=""extra"">Cola completa: Uptime: <code>time() - process_start_time_seconds</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::cola
940ddfb5a81ffe2e,PCA::03 PromQL::Lições PromQL,"<code>time()</code> · Complete: Num gráfico, <code>time()</code> é uma …","Num gráfico, <code>time()</code> é uma rampa (1 por segundo), não ""agora"".",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::cola
fd929a3365cd5a71,PCA::03 PromQL::Lições PromQL,<code>time()</code> · ms → ?,"<code>/ 1000</code>. Métrica sumiu → <code>time() - x</code> fica vazio: combine com <code>up</code>/<code>absent()</code>.<div class=""extra"">Cola completa: ms → <code>/ 1000</code>. Métrica sumiu → <code>time() - x</code> fica vazio: combine com <code>up</code>/<code>absent()</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::cola
32b4628dcf0ba556,PCA::03 PromQL::Lições PromQL,"⚠️ <code>time()</code>: pegadinha «<code>time()</code> é o instante AVALIADO, não o ""agora"" do servidor». O que acontece / por quê?","Num gráfico, cada ponto tem o seu <code>time()</code>; numa regra, é o horário da avaliação da regra; com <code>@</code>, o que o <code>@</code> mandar.<div class=""extra"">Cola completa: <b><code>time()</code> é o instante AVALIADO, não o ""agora"" do servidor.</b> Num gráfico, cada ponto tem o seu <code>time()</code>; numa regra, é o horário da avaliação da regra; com <code>@</code>, o que o <code>@</code> mandar.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::pegadinha
42b78c24d0d7d51e,PCA::03 PromQL::Lições PromQL,⚠️ <code>time()</code>: pegadinha «É um escalar». O que acontece / por quê?,"<b>É um escalar</b>, não um vetor: <code>sum(time())</code> dá erro. Para virar vetor: <code>vector(time())</code>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::pegadinha
c253fb14c6ae30c5,PCA::03 PromQL::Lições PromQL,⚠️ <code>time()</code>: pegadinha «Unidade». O que acontece / por quê?,"segundos. Métricas vindas de JavaScript/Java (<code>Date.now()</code>, <code>System.currentTimeMillis()</code>) estão em <b>ms</b> → divida por 1000.<div class=""extra"">Cola completa: <b>Unidade:</b> segundos. Métricas vindas de JavaScript/Java (<code>Date.now()</code>, <code>System.currentTimeMillis()</code>) estão em <b>ms</b> → divida por 1000.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::pegadinha
b83ef621e3198825,PCA::03 PromQL::Lições PromQL,⚠️ <code>time()</code>: pegadinha «Sempre UTC». O que acontece / por quê?,"por definição (época Unix). O fuso só vira problema quando você extrai hora/dia com as funções de calendário.<div class=""extra"">Cola completa: <b>Sempre UTC</b> por definição (época Unix). O fuso só vira problema quando você extrai hora/dia com as funções de calendário.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::pegadinha
3d7af95318345d8d,PCA::03 PromQL::Lições PromQL,⚠️ <code>time()</code>: pegadinha «Não use o label <code>job</code> nas suas métricas». O que acontece / por quê?,"o Prometheus já coloca <code>job</code> (do scrape) e renomeia o seu para <code>exported_job</code> (a não ser com <code>honor_labels: true</code>). Por isso o cenário usa <code>backup=""...""</code>.<div class=""extra"">Cola completa: <b>Não use o label <code>job</code> nas suas métricas:</b> o Prometheus já coloca <code>job</code> (do scrape) e renomeia o seu para <code>exported_job</code> (a não ser com <code>honor_labels: true</code>). Por isso o cenário usa <code>backup=""...""</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::pegadinha
679d15fa1ec43a7c,PCA::03 PromQL::Lições PromQL,"⚠️ <code>time()</code>: pegadinha «Gauge ""timestamp"" parado vs alvo fora do ar». O que acontece / por quê?","se o exporter cair, a série some e <code>time() - x</code> fica <b>vazio</b> (o alerta não dispara!). Combine com <code>up == 0</code> ou <code>absent()</code>.<div class=""extra"">Cola completa: <b>Gauge ""timestamp"" parado vs alvo fora do ar:</b> se o exporter cair, a série some e <code>time() - x</code> fica <b>vazio</b> (o alerta não dispara!). Combine com <code>up == 0</code> ou <code>absent()</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/time/,domain::promql origin::lesson lesson::time kind::pegadinha
7cdf7a2e7c826b98,PCA::03 PromQL::Lições PromQL,"<code>timestamp()</code> · <code>timestamp(v)</code> → horário da <span class=""cloze"">[…]</span> (segundos Unix, UTC); <code>time()</code> → horário da <span class=""cloze"">[…]</span>.","<code>timestamp()</code> · <code>timestamp(v)</code> → horário da <span class=""cloze-a"">coleta</span> (segundos Unix, UTC); <code>time()</code> → horário da <span class=""cloze-a"">avaliação</span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::cola
432a5aa573604b06,PCA::03 PromQL::Lições PromQL,<code>timestamp()</code> · Idade do dado: ?,"<code>time() - timestamp(x)</code>.<div class=""extra"">Cola completa: Idade do dado: <code>time() - timestamp(x)</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::cola
2b24035d67759b27,PCA::03 PromQL::Lições PromQL,"<code>timestamp()</code> · Só vale sobre <span class=""cloze"">[…]</span>; sobre expressão = hora da avaliação.","<code>timestamp()</code> · Só vale sobre <span class=""cloze-a"">seletor</span>; sobre expressão = hora da avaliação.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::cola
f12d8aaa919ed8fb,PCA::03 PromQL::Lições PromQL,<code>timestamp()</code> · Lookback 5 min: ?,"dado mais velho some. Para lembrar mais: <code>max_over_time(timestamp(x)[1h:])</code>.<div class=""extra"">Cola completa: Lookback 5 min: dado mais velho some. Para lembrar mais: <code>max_over_time(timestamp(x)[1h:])</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::cola
8b29ab8363c6495a,PCA::03 PromQL::Lições PromQL,<code>timestamp()</code> · Útil com timestamps explícitos: ?,"Pushgateway, federation, IoT, exporters de cloud.<div class=""extra"">Cola completa: Útil com timestamps explícitos: Pushgateway, federation, IoT, exporters de cloud.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::cola
156372c5136f336b,PCA::03 PromQL::Lições PromQL,"⚠️ <code>timestamp()</code>: pegadinha «Só funciona ""de verdade"" sobre um seletor». O que acontece / por quê?","<code>timestamp(rate(x[1m]))</code>, <code>timestamp(sum(x))</code>, <code>timestamp(last_over_time(x[5m]))</code> devolvem o <b>instante da avaliação</b>.<div class=""extra"">Cola completa: <b>Só funciona ""de verdade"" sobre um seletor.</b> <code>timestamp(rate(x[1m]))</code>, <code>timestamp(sum(x))</code>, <code>timestamp(last_over_time(x[5m]))</code> devolvem o <b>instante da avaliação</b>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::pegadinha
f4c21c389d54313d,PCA::03 PromQL::Lições PromQL,⚠️ <code>timestamp()</code>: pegadinha «Lookback de 5 min». O que acontece / por quê?,"amostras mais velhas que 5 min somem da consulta, e <code>time() - timestamp(x) &gt; 600</code> <b>nunca</b> dispara. Use <code>max_over_time(timestamp(x)[1h:])</code> ou <code>absent_over_time</code>.<div class=""extra"">Cola completa: <b>Lookback de 5 min:</b> amostras mais velhas que 5 min somem da consulta, e <code>time() - timestamp(x) &gt; 600</code> <b>nunca</b> dispara. Use <code>max_over_time(timestamp(x)[1h:])</code> ou <code>absent_over_time</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::pegadinha
23856a83c770456c,PCA::03 PromQL::Lições PromQL,⚠️ <code>timestamp()</code>: pegadinha «Target normal (sem timestamp explícito)». O que acontece / por quê?,"o timestamp é o do <b>scrape</b>, então a idade fica sempre entre 0 e <code>scrape_interval</code>. <code>timestamp()</code> só é interessante com timestamps explícitos (Pushgateway, federation, gateways, exporters de cloud) ou para ver <i>jitter</i> de scrape.<div class=""extra"">Cola completa: <b>Target normal (sem timestamp explícito):</b> o timestamp é o do <b>scrape</b>, então a idade fica sempre entre 0 e <code>scrape_interval</code>. <code>timestamp()</code> só é interessante com timestamps explícitos (Pushgateway, federation, gateways, exporters de cloud) ou para ver <i>jitter</i> de scrape.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::pegadinha
24dfd3df5eb34333,PCA::03 PromQL::Lições PromQL,⚠️ <code>timestamp()</code>: pegadinha «Series com timestamp explícito não recebem staleness markers». O que acontece / por quê?,"quando o exporter para, elas continuam visíveis até o lookback acabar.<div class=""extra"">Cola completa: <b>Series com timestamp explícito não recebem staleness markers</b>: quando o exporter para, elas continuam visíveis até o lookback acabar.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::pegadinha
c001bf41d467e368,PCA::03 PromQL::Lições PromQL,⚠️ <code>timestamp()</code>: pegadinha «Resultado com ms». O que acontece / por quê?,"<code>1790374320.123</code>. Na maioria dos usos isso não importa.<div class=""extra"">Cola completa: <b>Resultado com ms:</b> <code>1790374320.123</code>. Na maioria dos usos isso não importa.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/timestamp/,domain::promql origin::lesson lesson::timestamp kind::pegadinha
ae70c97973f47c0b,PCA::03 PromQL::Lições PromQL,"<code>ts_of_first_over_time()</code> · <code>ts_of_first_over_time(x[w])</code> = timestamp (s) da amostra <span class=""cloze"">[…]</span> na janela; <span class=""cloze"">[…]</span>.","<code>ts_of_first_over_time()</code> · <code>ts_of_first_over_time(x[w])</code> = timestamp (s) da amostra <span class=""cloze-a"">mais antiga</span> na janela; <span class=""cloze-a"">experimental</span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::cola
e07c29a29b540648,PCA::03 PromQL::Lições PromQL,"<code>ts_of_first_over_time()</code> · Resultado <span class=""cloze"">[…]</span> no início da janela: ""idade"" ≤ tamanho da janela.","<code>ts_of_first_over_time()</code> · Resultado <span class=""cloze-a"">cortado</span> no início da janela: ""idade"" ≤ tamanho da janela.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::cola
6509080b5fe088a8,PCA::03 PromQL::Lições PromQL,<code>ts_of_first_over_time()</code> · <code>*_build_info</code> + <code>ts_of_first_over_time</code> = ?,"horário de deploys. Filtre a versão atual com <code>and on(version) metrica</code>.<div class=""extra"">Cola completa: <code>*_build_info</code> + <code>ts_of_first_over_time</code> = horário de deploys. Filtre a versão atual com <code>and on(version) metrica</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::cola
7384c908f9639530,PCA::03 PromQL::Lições PromQL,<code>ts_of_first_over_time()</code> · Uptime de processo: ?,"<code>time() - process_start_time_seconds</code> (não esta função).<div class=""extra"">Cola completa: Uptime de processo: <code>time() - process_start_time_seconds</code> (não esta função).</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::cola
2ab28a0721b01609,PCA::03 PromQL::Lições PromQL,"<code>ts_of_first_over_time()</code> · <span class=""cloze"">[…]</span> (valor, estável) ≠ <code>ts_of_first_over_time</code> (timestamp, experimental).","<code>ts_of_first_over_time()</code> · <span class=""cloze-a""><code>first_over_time</code></span> (valor, estável) ≠ <code>ts_of_first_over_time</code> (timestamp, experimental).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::cola
202329c817263d02,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_first_over_time()</code>: pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida.<div class=""extra"">Cola completa: <b>Experimental</b>: sem a feature flag, erro de função desconhecida.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::pegadinha
605713b0d1942755,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_first_over_time()</code>: pegadinha «Cortado na janela». O que acontece / por quê?,"""idade"" nunca passa do tamanho da janela.<div class=""extra"">Cola completa: <b>Cortado na janela</b>: ""idade"" nunca passa do tamanho da janela.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::pegadinha
f39f70def4899d01,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_first_over_time()</code>: pegadinha «Séries que já morreram continuam no resultado». O que acontece / por quê?,"enquanto tiverem amostras na janela: filtre com <code>and on(...) metrica</code>.<div class=""extra"">Cola completa: <b>Séries que já morreram continuam no resultado</b> enquanto tiverem amostras na janela: filtre com <code>and on(...) metrica</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::pegadinha
6104112f48a4d910,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_first_over_time()</code>: pegadinha «Timestamp do 1º scrape». O que acontece / por quê?,"<b>Timestamp do 1º scrape</b>, não do evento real: pode atrasar até 1 scrape interval.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::pegadinha
d3955befbc4dbbc7,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_first_over_time()</code>: pegadinha «Janelas longas (<code>[7d]</code>) são caras». O que acontece / por quê?,"leem todas as amostras do período. Use recording rules ou janelas curtas em dashboards.<div class=""extra"">Cola completa: <b>Janelas longas (<code>[7d]</code>) são caras</b>: leem todas as amostras do período. Use recording rules ou janelas curtas em dashboards.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::pegadinha
852174a899151c9e,PCA::03 PromQL::Lições PromQL,"<code>ts_of_first_over_time()</code> · Parecido com <code>first_over_time(m[1m])</code> vs <code>m offset 1m</code> na doc: as funções <code>_over_time</code> olham <span class=""cloze"">[…]</span> da janela; <code>offset</code> pega a amostra mais recente <span class=""cloze"">[…]</span> do ponto deslocado.","<code>ts_of_first_over_time()</code> · Parecido com <code>first_over_time(m[1m])</code> vs <code>m offset 1m</code> na doc: as funções <code>_over_time</code> olham <span class=""cloze-a"">dentro</span> da janela; <code>offset</code> pega a amostra mais recente <span class=""cloze-a"">antes</span> do ponto deslocado.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_first_over_time/,domain::promql origin::lesson lesson::ts_of_first_over_time kind::pegadinha
8c4325233dfe5ab0,PCA::03 PromQL::Lições PromQL,"<code>ts_of_last_over_time()</code> · <code>ts_of_last_over_time(x[w])</code> = timestamp (s) da amostra mais recente <span class=""cloze"">[…]</span>; <span class=""cloze"">[…]</span>.","<code>ts_of_last_over_time()</code> · <code>ts_of_last_over_time(x[w])</code> = timestamp (s) da amostra mais recente <span class=""cloze-a"">na janela</span>; <span class=""cloze-a"">experimental</span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::cola
2f03b8d99b8c2ace,PCA::03 PromQL::Lições PromQL,"<code>ts_of_last_over_time()</code> · <code>time() - ts_of_last_over_time(x[w])</code> = idade do último dado; mantém os <span class=""cloze"">[…]</span> (bom para alertas por série).","<code>ts_of_last_over_time()</code> · <code>time() - ts_of_last_over_time(x[w])</code> = idade do último dado; mantém os <span class=""cloze-a"">labels</span> (bom para alertas por série).",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::cola
09f4883f4e57309c,PCA::03 PromQL::Lições PromQL,"<code>ts_of_last_over_time()</code> · <span class=""cloze"">[…]</span> some quando a série fica stale; a versão <code>_over_time</code> ""lembra"" até o tamanho da janela.","<code>ts_of_last_over_time()</code> · <span class=""cloze-a""><code>timestamp(x)</code></span> some quando a série fica stale; a versão <code>_over_time</code> ""lembra"" até o tamanho da janela.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::cola
aaea1c3452800a82,PCA::03 PromQL::Lições PromQL,<code>ts_of_last_over_time()</code> · Série mais velha que a janela → ?,"some do resultado. Nenhuma série → use <code>absent</code>/<code>absent_over_time</code>.<div class=""extra"">Cola completa: Série mais velha que a janela → some do resultado. Nenhuma série → use <code>absent</code>/<code>absent_over_time</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::cola
9ad13ef8084260f0,PCA::03 PromQL::Lições PromQL,<code>ts_of_last_over_time()</code> · Pushgateway: ?,"use <code>push_time_seconds</code>.<div class=""extra"">Cola completa: Pushgateway: use <code>push_time_seconds</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::cola
6860305b178a53b9,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_last_over_time()</code>: pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida.<div class=""extra"">Cola completa: <b>Experimental</b>: sem a feature flag, erro de função desconhecida.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::pegadinha
f9e537710e6f0a61,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_last_over_time()</code>: pegadinha «A janela é o limite da memória». O que acontece / por quê?,"se a última amostra é mais velha que a janela, a série <b>some</b> do resultado (não aparece ""idade infinita"").<div class=""extra"">Cola completa: <b>A janela é o limite da memória</b>: se a última amostra é mais velha que a janela, a série <b>some</b> do resultado (não aparece ""idade infinita"").</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::pegadinha
55c4986023bd733d,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_last_over_time()</code>: pegadinha «Timestamp do scrape». O que acontece / por quê?,"com scrape de 5s, uma série saudável tem idade de 0 a 5s, nunca exatamente 0.<div class=""extra"">Cola completa: <b>Timestamp do scrape</b>: com scrape de 5s, uma série saudável tem idade de 0 a 5s, nunca exatamente 0.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::pegadinha
d948b673c5aea976,PCA::03 PromQL::Lições PromQL,"⚠️ <code>ts_of_last_over_time()</code>: pegadinha «Pushgateway/exporters que ""congelam"" valores». O que acontece / por quê?","continuam gerando amostras novas a cada scrape, então a idade fica sempre ~0.<div class=""extra"">Cola completa: <b>Pushgateway/exporters que ""congelam"" valores</b> continuam gerando amostras novas a cada scrape, então a idade fica sempre ~0.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::pegadinha
7fc525f2ee8e989e,PCA::03 PromQL::Lições PromQL,⚠️ <code>ts_of_last_over_time()</code>: pegadinha «Segundos Unix». O que acontece / por quê?,"<code>* 1000</code> para o Grafana formatar como data.<div class=""extra"">Cola completa: <b>Segundos Unix</b>: <code>* 1000</code> para o Grafana formatar como data.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_last_over_time/,domain::promql origin::lesson lesson::ts_of_last_over_time kind::pegadinha
fa21ea1a4e5b876b,PCA::03 PromQL::Lições PromQL,"<code>ts_of_max_over_time()</code> · <code>ts_of_max_over_time(x[w])</code> = <span class=""cloze"">[…]</span> (timestamp Unix em s) foi o máximo da janela; <span class=""cloze"">[…]</span>.","<code>ts_of_max_over_time()</code> · <code>ts_of_max_over_time(x[w])</code> = <span class=""cloze-a"">quando</span> (timestamp Unix em s) foi o máximo da janela; <span class=""cloze-a"">experimental</span>.",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::cola
343302dbb9c6772a,PCA::03 PromQL::Lições PromQL,<code>ts_of_max_over_time()</code> · Empate/platô → ?,"<b>última</b> amostra com o valor máximo.<div class=""extra"">Cola completa: Empate/platô → <b>última</b> amostra com o valor máximo.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::cola
8f0d8612b84fdc6d,PCA::03 PromQL::Lições PromQL,<code>ts_of_max_over_time()</code> · <code>time() - ts_of_max_over_time(x[w])</code> = ?,"""o pico foi há N segundos"".<div class=""extra"">Cola completa: <code>time() - ts_of_max_over_time(x[w])</code> = ""o pico foi há N segundos"".</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::cola
6fe6ceb056369a6c,PCA::03 PromQL::Lições PromQL,<code>ts_of_max_over_time()</code> · Grafana: ?,"<code>* 1000</code> + <code>dateTimeAsIso</code>.<div class=""extra"">Cola completa: Grafana: <code>* 1000</code> + <code>dateTimeAsIso</code>.</div>",https://github.com/apolzek/tryharding-certifications/tree/main/PCA/promql-functions-lab/functions/ts_of_max_over_time/,domain::promql origin::lesson lesson::ts_of_max_over_time kind::cola
