⚠️ step(): pegadinha «Picos invisíveis». O que acontece / por quê?,"num gráfico cru com step grande: a amostra desenhada é a última antes do ponto, não uma média nem um máximo."
⚠️ step(): pegadinha «Duration expressions». O que acontece / por quê?,"aceitam aritmética (step() * 2, step() + 10s), não funções como max()."
sum_over_time() · sum_over_time(x[j]) = soma das amostras […] na janela; depende do […].,sum_over_time() · sum_over_time(x[j]) = soma das amostras de cada série na janela; depende do número de scrapes.
"sum_over_time() · Só para gauges de […] (""desde o último scrape"") ou condições 0/1 (> bool).","sum_over_time() · Só para gauges de lote (""desde o último scrape"") ou condições 0/1 (> bool)."
sum_over_time() · Counter → ?,increase(). Gauge de nível → avg/max_over_time.
sum_over_time() · Complete: sum_over_time = avg_over_time …,sum_over_time = avg_over_time × count_over_time.
sum_over_time() · sum_over_time((cond > bool X)[j:passo]) * passo = ?,tempo em que a condição foi verdadeira.
⚠️ sum_over_time(): pegadinha «Depende do scrape interval». O que acontece / por quê?,"O resultado é ""soma de N amostras""; mudou o scrape, mudou o número. Counters + increase() não têm esse problema."
⚠️ sum_over_time(): pegadinha «Scrape perdido = moedas perdidas». O que acontece / por quê?,"Se um scrape falhar, aquele lote não é contado. Um counter guardaria o total e o próximo scrape recuperaria a diferença. (Neste lab, quando alguém roda tools/deploy.sh o gerador reinicia e você vê pequenos ""buracos"" na soma.)"
"⚠️ sum_over_time(): pegadinha «Dois Prometheus raspando o mesmo ""desde o último scrape""». O que acontece / por quê?",dividem os lotes entre si: cada um vê só metade. Mais um motivo para preferir counters.
⚠️ sum_over_time(): pegadinha «x > 80 sem bool». O que acontece / por quê?,"filtra em vez de zerar: sum_over_time((x > 80)[8m:5s]) soma os valores de CPU acima de 80 (ex.: 85 + 88 + ...), não conta pontos."
⚠️ sum_over_time(): pegadinha «Histogramas». O que acontece / por quê?,"se a janela mistura amostras float e histogram, a série é removida do resultado (com aviso)."
sum_over_time() · Resultado sem […].,sum_over_time() · Resultado sem __name__.
tan() · tan(v): radianos → ?,"(-∞, +∞); tan(45°) = 1."
tan() · Grade %: ?,100 * tan(rad(graus)).
tan() · Complete: Perto de 90° explode (1.6e16 …,Perto de 90° explode (1.6e16 em 90°); gráfico em escala log.
tan() · Inversa: atan(). ±Inf → ?,NaN. Remove __name__.
⚠️ tan(): pegadinha «Radianos». O que acontece / por quê?,"tan(45) = 1.62, não 1. Use tan(rad(45))."
⚠️ tan(): pegadinha «Assíntota». O que acontece / por quê?,"perto de ±90° o valor explode; tan(90°) dá 1.6e16, não +Inf. Um alerta > 1e10 pega isso."
⚠️ tan(): pegadinha «Escala do gráfico». O que acontece / por quê?,"use escala log ou limite o eixo, senão o pico esconde tudo."
⚠️ tan(): pegadinha «Sinal troca». O que acontece / por quê?,ao passar de 90°: tan(91°) = -57.3.
⚠️ tan(): pegadinha «±Inf → NaN». O que acontece / por quê?,e histogramas são ignorados.
tanh() · tanh(x): ℝ → ?,"(-1, 1); tanh(1) ≈ 0.76, tanh(3) ≈ 0.995; ±Inf → ±1."
tanh() · Receita: ?,"tanh(sinal / referência) = ""clamp suave""."
tanh() · Score: ?,1 - avg(tanh(sinal_i / ref_i)).
tanh() · Inversa: ?,atanh. Remove __name__.
⚠️ tanh(): pegadinha «Escolha da referência». O que acontece / por quê?,manda em tudo: tanh(x) com x em milhares satura sempre em 1. Divida antes.
⚠️ tanh(): pegadinha «Satura cedo». O que acontece / por quê?,"acima de x ≈ 3 tudo vira ~1: diferenças entre ""ruim"" e ""catastrófico"" somem."
⚠️ tanh(): pegadinha «Não é tan()». O que acontece / por quê?,tangente trigonométrica explode; tanh é limitada.
"tanh() · Em float64, tanh(20) = 1 exato: ?","não use == 1 como ""infinito""."
tanh() · Remove […]; histogramas ignorados.,tanh() · Remove __name__; histogramas ignorados.
"time() · time() → […], segundos Unix (UTC) […].","time() · time() → scalar, segundos Unix (UTC) do instante avaliado."
time() · Idade: ?,time() - x_timestamp_seconds · Quanto falta: x_expiry - time() · Dias: / 86400.
time() · Uptime: ?,time() - process_start_time_seconds.
"time() · Complete: Num gráfico, time() é uma …","Num gráfico, time() é uma rampa (1 por segundo), não ""agora""."
time() · ms → ?,/ 1000. Métrica sumiu → time() - x fica vazio: combine com up/absent().
"⚠️ time(): pegadinha «time() é o instante AVALIADO, não o ""agora"" do servidor». O que acontece / por quê?","Num gráfico, cada ponto tem o seu time(); numa regra, é o horário da avaliação da regra; com @, o que o @ mandar."
⚠️ time(): pegadinha «É um escalar». O que acontece / por quê?,"É um escalar, não um vetor: sum(time()) dá erro. Para virar vetor: vector(time())."
⚠️ time(): pegadinha «Unidade». O que acontece / por quê?,"segundos. Métricas vindas de JavaScript/Java (Date.now(), System.currentTimeMillis()) estão em ms → divida por 1000."
⚠️ time(): pegadinha «Sempre UTC». O que acontece / por quê?,por definição (época Unix). O fuso só vira problema quando você extrai hora/dia com as funções de calendário.
⚠️ time(): pegadinha «Não use o label job nas suas métricas». O que acontece / por quê?,"o Prometheus já coloca job (do scrape) e renomeia o seu para exported_job (a não ser com honor_labels: true). Por isso o cenário usa backup=""...""."
"⚠️ time(): pegadinha «Gauge ""timestamp"" parado vs alvo fora do ar». O que acontece / por quê?","se o exporter cair, a série some e time() - x fica vazio (o alerta não dispara!). Combine com up == 0 ou absent()."
"timestamp() · timestamp(v) → horário da […] (segundos Unix, UTC); time() → horário da […].","timestamp() · timestamp(v) → horário da coleta (segundos Unix, UTC); time() → horário da avaliação."
timestamp() · Idade do dado: ?,time() - timestamp(x).
timestamp() · Só vale sobre […]; sobre expressão = hora da avaliação.,timestamp() · Só vale sobre seletor; sobre expressão = hora da avaliação.
timestamp() · Lookback 5 min: ?,dado mais velho some. Para lembrar mais: max_over_time(timestamp(x)[1h:]).
timestamp() · Útil com timestamps explícitos: ?,"Pushgateway, federation, IoT, exporters de cloud."
"⚠️ timestamp(): pegadinha «Só funciona ""de verdade"" sobre um seletor». O que acontece / por quê?","timestamp(rate(x[1m])), timestamp(sum(x)), timestamp(last_over_time(x[5m])) devolvem o instante da avaliação."
⚠️ timestamp(): pegadinha «Lookback de 5 min». O que acontece / por quê?,"amostras mais velhas que 5 min somem da consulta, e time() - timestamp(x) > 600 nunca dispara. Use max_over_time(timestamp(x)[1h:]) ou absent_over_time."
⚠️ timestamp(): pegadinha «Target normal (sem timestamp explícito)». O que acontece / por quê?,"o timestamp é o do scrape, então a idade fica sempre entre 0 e scrape_interval. timestamp() só é interessante com timestamps explícitos (Pushgateway, federation, gateways, exporters de cloud) ou para ver jitter de scrape."
⚠️ timestamp(): pegadinha «Series com timestamp explícito não recebem staleness markers». O que acontece / por quê?,"quando o exporter para, elas continuam visíveis até o lookback acabar."
⚠️ timestamp(): pegadinha «Resultado com ms». O que acontece / por quê?,1790374320.123. Na maioria dos usos isso não importa.
ts_of_first_over_time() · ts_of_first_over_time(x[w]) = timestamp (s) da amostra […] na janela; […].,ts_of_first_over_time() · ts_of_first_over_time(x[w]) = timestamp (s) da amostra mais antiga na janela; experimental.
"ts_of_first_over_time() · Resultado […] no início da janela: ""idade"" ≤ tamanho da janela.","ts_of_first_over_time() · Resultado cortado no início da janela: ""idade"" ≤ tamanho da janela."
ts_of_first_over_time() · *_build_info + ts_of_first_over_time = ?,horário de deploys. Filtre a versão atual com and on(version) metrica.
ts_of_first_over_time() · Uptime de processo: ?,time() - process_start_time_seconds (não esta função).
"ts_of_first_over_time() · […] (valor, estável) ≠ ts_of_first_over_time (timestamp, experimental).","ts_of_first_over_time() · first_over_time (valor, estável) ≠ ts_of_first_over_time (timestamp, experimental)."
⚠️ ts_of_first_over_time(): pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida."
⚠️ ts_of_first_over_time(): pegadinha «Cortado na janela». O que acontece / por quê?,"""idade"" nunca passa do tamanho da janela."
⚠️ ts_of_first_over_time(): pegadinha «Séries que já morreram continuam no resultado». O que acontece / por quê?,enquanto tiverem amostras na janela: filtre com and on(...) metrica.
⚠️ ts_of_first_over_time(): pegadinha «Timestamp do 1º scrape». O que acontece / por quê?,"Timestamp do 1º scrape, não do evento real: pode atrasar até 1 scrape interval."
⚠️ ts_of_first_over_time(): pegadinha «Janelas longas ([7d]) são caras». O que acontece / por quê?,leem todas as amostras do período. Use recording rules ou janelas curtas em dashboards.
ts_of_first_over_time() · Parecido com first_over_time(m[1m]) vs m offset 1m na doc: as funções _over_time olham […] da janela; offset pega a amostra mais recente […] do ponto deslocado.,ts_of_first_over_time() · Parecido com first_over_time(m[1m]) vs m offset 1m na doc: as funções _over_time olham dentro da janela; offset pega a amostra mais recente antes do ponto deslocado.
ts_of_last_over_time() · ts_of_last_over_time(x[w]) = timestamp (s) da amostra mais recente […]; […].,ts_of_last_over_time() · ts_of_last_over_time(x[w]) = timestamp (s) da amostra mais recente na janela; experimental.
ts_of_last_over_time() · time() - ts_of_last_over_time(x[w]) = idade do último dado; mantém os […] (bom para alertas por série).,ts_of_last_over_time() · time() - ts_of_last_over_time(x[w]) = idade do último dado; mantém os labels (bom para alertas por série).
"ts_of_last_over_time() · […] some quando a série fica stale; a versão _over_time ""lembra"" até o tamanho da janela.","ts_of_last_over_time() · timestamp(x) some quando a série fica stale; a versão _over_time ""lembra"" até o tamanho da janela."
ts_of_last_over_time() · Série mais velha que a janela → ?,some do resultado. Nenhuma série → use absent/absent_over_time.
ts_of_last_over_time() · Pushgateway: ?,use push_time_seconds.
⚠️ ts_of_last_over_time(): pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida."
⚠️ ts_of_last_over_time(): pegadinha «A janela é o limite da memória». O que acontece / por quê?,"se a última amostra é mais velha que a janela, a série some do resultado (não aparece ""idade infinita"")."
⚠️ ts_of_last_over_time(): pegadinha «Timestamp do scrape». O que acontece / por quê?,"com scrape de 5s, uma série saudável tem idade de 0 a 5s, nunca exatamente 0."
"⚠️ ts_of_last_over_time(): pegadinha «Pushgateway/exporters que ""congelam"" valores». O que acontece / por quê?","continuam gerando amostras novas a cada scrape, então a idade fica sempre ~0."
⚠️ ts_of_last_over_time(): pegadinha «Segundos Unix». O que acontece / por quê?,* 1000 para o Grafana formatar como data.
ts_of_max_over_time() · ts_of_max_over_time(x[w]) = […] (timestamp Unix em s) foi o máximo da janela; […].,ts_of_max_over_time() · ts_of_max_over_time(x[w]) = quando (timestamp Unix em s) foi o máximo da janela; experimental.
ts_of_max_over_time() · Empate/platô → ?,última amostra com o valor máximo.
ts_of_max_over_time() · time() - ts_of_max_over_time(x[w]) = ?,"""o pico foi há N segundos""."
ts_of_max_over_time() · Grafana: ?,* 1000 + dateTimeAsIso.
ts_of_max_over_time() · Counter?,rate primeiro. Par natural: max_over_time (o quê) + ts_of_max_over_time (quando).
⚠️ ts_of_max_over_time(): pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida."
⚠️ ts_of_max_over_time(): pegadinha «Empate = ÚLTIMA amostra». O que acontece / por quê?,"num platô, a resposta acompanha o fim do platô (query 3, web-2)."
⚠️ ts_of_max_over_time(): pegadinha «Segundos Unix». O que acontece / por quê?,* 1000 para o Grafana formatar como data.
⚠️ ts_of_max_over_time(): pegadinha «Timestamp do scrape». O que acontece / por quê?,"Timestamp do scrape, não do evento real: com scrape de 30s, o pico ""real"" pode ter sido até 30s antes."
⚠️ ts_of_max_over_time(): pegadinha «Só dentro da janela». O que acontece / por quê?,um pico maior 1 segundo antes do início da janela é ignorado.
⚠️ ts_of_max_over_time(): pegadinha «Counter cru». O que acontece / por quê?,o máximo de um counter é a última amostra (salvo reset). Aplique rate antes.
ts_of_min_over_time() · ts_of_min_over_time(x[w]) = […] (timestamp Unix em s) foi o mínimo da janela; […].,ts_of_min_over_time() · ts_of_min_over_time(x[w]) = quando (timestamp Unix em s) foi o mínimo da janela; experimental.
ts_of_min_over_time() · Empate → ?,a última amostra com o valor mínimo.
ts_of_min_over_time() · time() - ts_of_min_over_time(x[w]) = ?,há quantos segundos foi o mínimo.
ts_of_min_over_time() · Grafana: ?,* 1000 + unidade dateTimeAsIso.
ts_of_min_over_time() · Par natural: ?,min_over_time (o quê) + ts_of_min_over_time (quando).
⚠️ ts_of_min_over_time(): pegadinha «Experimental». O que acontece / por quê?,"sem a feature flag, erro de função desconhecida."
⚠️ ts_of_min_over_time(): pegadinha «Empate = ÚLTIMA amostra». O que acontece / por quê?,"com o valor mínimo, não a primeira (query 3, platô do BAT0)."
"⚠️ ts_of_min_over_time(): pegadinha «Segundos, não milissegundos». O que acontece / por quê?",Grafana precisa de * 1000 para formatar data.
⚠️ ts_of_min_over_time(): pegadinha «É o timestamp da AMOSTRA». O que acontece / por quê?,"É o timestamp da AMOSTRA (hora do scrape), não do evento real: com scrape de 60s, erro de até 60s."
⚠️ ts_of_min_over_time(): pegadinha «Só enxerga dentro da janela». O que acontece / por quê?,"se o mínimo ""de verdade"" foi antes da janela, você recebe o mínimo da janela."
ts_of_min_over_time() · Complete: Histogramas são ignorados. …,Histogramas são ignorados.
vector() · vector(s) → ?,"{} s (1 elemento, sem labels). Inverso de scalar()."
"vector() · ... or vector(0): ""No data"" vira 0. Só funciona bem […] by.","vector() · ... or vector(0): ""No data"" vira 0. Só funciona bem sem by."
vector() · Fallback por label: ?,or 0 * sum by (x) (<métrica que sempre existe>).
vector() · or/and/unless só entre […] (x or 0 é erro).,vector() · or/and/unless só entre vetores (x or 0 é erro).
vector() · Cuidado: 0 pode esconder um scrape quebrado → ?,tenha absent()/up.
⚠️ vector(): pegadinha «vector(0) não tem labels». O que acontece / por quê?,"sum by (x) (...) or vector(0) adiciona uma série {}, não um 0 por x."
⚠️ vector(): pegadinha «Em divisões com by». O que acontece / por quê?,"o {} do vector(0) não casa com {job=""...""} do denominador → resultado vazio. Use o ""molde"" com 0 * ...."
⚠️ vector(): pegadinha «Pode mascarar problemas». O que acontece / por quê?,"se o scrape falhou e a métrica sumiu, or vector(0) mostra ""0 erros"" (tudo verde!). Tenha um alerta de up == 0 / absent() em paralelo."
⚠️ vector(): pegadinha «Escalar vs vetor». O que acontece / por quê?,"vector(time()) é um vetor; time() é escalar. Operadores de conjunto (or, and, unless) só funcionam entre vetores: x or 0 é erro de parse."
⚠️ vector(): pegadinha «Nome da métrica». O que acontece / por quê?,"vector(...) não tem __name__, então legendas {{__name__}} ficam vazias."
year() · year() → ?,ano em UTC. Réveillon do Prometheus = 21h BRT.
year() · Brasília: ?,year(x - 3*3600) / year(vector(time() - 3*3600)).
year() · Idade real: ?,"(time() - x) / (365.25*86400), não year() - year(x)."
year() · Mês sem ano é ambíguo → ?,combine month() + year().
⚠️ year(): pegadinha «UTC». O que acontece / por quê?,o ano vira às 21h de 31/12 em Brasília. Relatórios fiscais brasileiros precisam de year(x - 3*3600).
⚠️ year(): pegadinha «year() - year(x) não é idade». O que acontece / por quê?,"de 31/12 para 01/01 já dá 1 ""ano""."
⚠️ year(): pegadinha «ms em vez de s». O que acontece / por quê?,→ ano ~58 000. Divida por 1000.
⚠️ year(): pegadinha «Vetor sem labels vs com labels». O que acontece / por quê?,→ scalar(year()) para subtrair.
"year() · year() devolve o ano como […], não como label; agrupar por ano exige que o ano seja label na origem.","year() · year() devolve o ano como valor, não como label; agrupar por ano exige que o ano seja label na origem."
lab promql-operators · Tipos: ?,"instant vector · range vector ([5m], não vai para gráfico) · scalar · string. Range query = instant query repetida por step."
lab promql-operators · Matchers: ?,"= != =~ !~; regex RE2 ancorada; {l=""""} = label ausente; precisa de 1 matcher que não case com vazio."
lab promql-operators · Tempo: ?,x offset 1h · x @ 1609746000 · @ start()/@ end() · subquery expr[30m:1m] (sem resolução = evaluation_interval).
lab promql-operators · Comparação: ?,filtra (valor da esquerda) · bool → 0/1 sem nome · escalar/escalar exige bool.
lab promql-operators · Matching: ?,chave = todos os labels − __name__ · on(l) / ignoring(l) · many-to-one → group_left(labels a copiar) · many-to-many → erro · INNER JOIN.
lab promql-operators · Lógicos: ?,"and (semi-join) · or (união) · unless (anti-join) — só labels, nunca valores."
lab promql-operators · Agregações: ?,"sum avg min max count group stddev stdvar quantile(φ) topk(k) bottomk(k) count_values(""l"") limitk🧪 limit_ratio🧪 + by/without, antes ou depois."
lab promql-operators · NaN: ?,sum/avg → NaN · max/min/topk ignoram · quantile = menor · x == x remove NaN.
⚠️ lab promql-operators: pegadinha «Regex é ancorada». O que acontece / por quê?,"=~""api"" ≠ ""contém api"". Use .*api.*."
⚠️ lab promql-operators: pegadinha «Label vazio = label ausente». O que acontece / por quê?,"{region=""""} seleciona quem não tem region."
⚠️ lab promql-operators: pegadinha «offset/@ colados no seletor». O que acontece / por quê?,"offset/@ colados no seletor, nunca depois de função/agregação (sum(x offset 5m))."
⚠️ lab promql-operators: pegadinha «Escalar vs escalar precisa de bool». O que acontece / por quê?,"Escalar vs escalar precisa de bool (1 > bool 2); sem bool, é erro de parse."
⚠️ lab promql-operators: pegadinha «Comparação sem bool filtra». O que acontece / por quê?,"Comparação sem bool filtra, com bool devolve 0/1 e perde o nome."
⚠️ lab promql-operators: pegadinha «NaN». O que acontece / por quê?,"NaN == NaN é falso, NaN != x é verdadeiro, sum/avg viram NaN, max/min/topk ignoram, quantile trata como o menor valor."
⚠️ lab promql-operators: pegadinha «Vector matching é INNER JOIN». O que acontece / por quê?,séries sem par somem sem erro. Resultado vazio? Compare os labels dos dois lados.
⚠️ lab promql-operators: pegadinha «on() em one-to-one descarta os outros labels». O que acontece / por quê?,on() em one-to-one descarta os outros labels; ignoring() mantém.
⚠️ lab promql-operators: pegadinha «many-to-one sem group_left = erro». O que acontece / por quê?,many-to-one sem group_left = erro; many-to-many = sempre erro.
lab promql-operators · group_left/group_right […] valem para and/or/unless.,lab promql-operators · group_left/group_right não valem para and/or/unless.
⚠️ lab promql-operators: pegadinha «and/or/unless olham só labels». O que acontece / por quê?,"and/or/unless olham só labels, nunca valores. a and b devolve o valor de a."
⚠️ lab promql-operators: pegadinha «^ é associativo à direita». O que acontece / por quê?,e and tem precedência maior que or.
⚠️ lab promql-operators: pegadinha «Média de médias». O que acontece / por quê?,some numerador e denominador separadamente e só então divida.
lab promql-operators · topk numa […] é recalculado a cada ponto (a legenda tem mais que k séries) — use @ end().,lab promql-operators · topk numa range query é recalculado a cada ponto (a legenda tem mais que k séries) — use @ end().
lab promql-operators · […] só funciona sem by; com by(service) o vector(0) (sem labels) vira uma série extra.,lab promql-operators · sum(x) or vector(0) só funciona sem by; com by(service) o vector(0) (sem labels) vira uma série extra.
Quais são os 4 tipos de métrica e um exemplo de cada?,"• Counter: só sobe (http_requests_total)
• Gauge: sobe e desce (memory_usage_bytes, fila)
• Histogram: buckets + _sum + _count (http_request_duration_seconds)
• Summary: quantis calculados no cliente + _sum + _count"
Um counter pode diminuir?,"Não. Ele só volta a 0 quando o processo reinicia (reset). Em Go, Add() com valor negativo causa panic. Se o valor desce, é gauge."
Quais séries um histograma clássico http_request_duration_seconds expõe?,"_bucket{le=""...""} (cumulativos, incluindo le=""+Inf""), _sum e _count. O _bucket{le=""+Inf""} é igual ao _count."
Histogram vs Summary: qual pode ser agregado entre instâncias?,"Histogram (somam-se os buckets e depois aplica-se histogram_quantile). Os quantis do summary não podem ser somados nem ter média calculada. O summary tem quantil exato por instância, mas é mais caro no cliente e os quantis são fixos."
Buckets padrão dos client libraries (segundos): […].,"Buckets padrão dos client libraries (segundos): .005, .01, .025, .05, .1, .25, .5, 1, 2.5, 5, 10."
Quais são as convenções de nome de métricas?,"• snake_case, prefixo do domínio/app (myapp_)
• Counter termina em _total
• Unidade base no nome: _seconds, _bytes, _meters
• _ratio para 0..1; _info para metadados"
O que está errado em http_request_duration_milliseconds?,Use unidades base: segundos (float). O certo é http_request_duration_seconds.
Quando não usar um label?,"Quando os valores não têm limite (alta cardinalidade): user ID, email, request ID, URL com IDs, timestamps. Cada combinação de valores é uma série nova."
Como criar e incrementar um counter com labels em Go (client_golang)?,"var reqs = promauto.NewCounterVec(
  prometheus.CounterOpts{Name: ""myapp_requests_total"", Help: ""...""},
  []string{""code""})
reqs.WithLabelValues(""200"").Inc()
http.Handle(""/metrics"", promhttp.Handler())"
Como instrumentar em Python (prometheus_client)?,"from prometheus_client import Counter, Histogram, start_http_server
JOBS = Counter(""jobs"", ""Jobs processados"", [""queue""])   # exposto como jobs_total
LAT = Histogram(""job_duration_seconds"", ""Duração"")
start_http_server(8000)
JOBS.labels(""emails"").inc()
with LAT.time(): work()"
Como é o formato de exposição em texto?,"# HELP http_requests_total Total de requisições.
# TYPE http_requests_total counter
http_requests_total{method=""get"",code=""200""} 1027Timestamp (ms) opcional no fim da linha; quase nunca deve ser usado."
O que o OpenMetrics acrescenta ao formato de texto clássico?,"Termina com # EOF, # UNIT, counters com sufixo _total obrigatório, séries _created e exemplars. Content-Type application/openmetrics-text."
O que é o padrão info metric?,"Um gauge com valor 1 e os metadados em labels: myapp_build_info{version=""1.2.3"",revision=""abc""} 1. Faça join com * on(instance) group_left(version) myapp_build_info."
"node_exporter: porta, métricas típicas e textfile collector?","Porta 9100: node_cpu_seconds_total, node_memory_MemAvailable_bytes, node_filesystem_avail_bytes, node_network_receive_bytes_total. Textfile collector: --collector.textfile.directory com arquivos *.prom (métricas de cron/scripts)."
Como configurar o blackbox_exporter (padrão multi-target)?,Raspe /probe com params: {module: [http_2xx]} e faça relabel: __address__ → __param_target; __param_target → instance; __address__ = blackbox:9115. Métrica-chave: probe_success.
Quais são as pegadinhas do Pushgateway?,"• As métricas não expiram (ficam até um DELETE)
• O up reflete o Pushgateway, não o job
• É um ponto único de falha
• Exige honor_labels: true no scrape
• Uso correto: jobs batch service-level"
Como enviar uma métrica para o Pushgateway com curl?,"echo ""backup_last_success_timestamp_seconds $(date +%s)"" | curl --data-binary @- http://pushgateway:9091/metrics/job/backup/instance/db1. O grouping key é job + os labels do path."
Pushgateway: PUT vs POST vs DELETE?,PUT substitui todas as métricas do grupo; POST substitui só as métricas com o mesmo nome; DELETE apaga o grupo.
Como alertar que um job batch não roda há muito tempo?,O job expõe um gauge com timestamp: backup_last_success_timestamp_seconds. Alerta: time() - backup_last_success_timestamp_seconds > 26*3600. O Pushgateway também expõe push_time_seconds por grupo.
Exporter vs instrumentação direta?,"Instrumentação direta: seu código usa um client library. Exporter: traduz métricas de um sistema de terceiros que você não pode alterar (MySQL, HAProxy, hardware, SNMP) para o formato Prometheus."
Cite exporters comuns e o que monitoram.,"node_exporter (hosts Linux), windows_exporter, blackbox (probes HTTP/TCP/ICMP/DNS), mysqld/postgres/redis exporters, snmp_exporter (rede), JMX exporter (JVM), cAdvisor (containers), kube-state-metrics (objetos do Kubernetes)."
kube-state-metrics vs cAdvisor?,"kube-state-metrics: estado dos objetos da API do k8s (kube_pod_container_status_restarts_total, kube_deployment_status_replicas). cAdvisor (no kubelet): uso de recursos dos containers (container_cpu_usage_seconds_total)."
Que métricas os client libraries expõem por padrão?,"Métricas do processo (process_cpu_seconds_total, process_resident_memory_bytes, process_open_fds) e do runtime (go_goroutines, go_gc_*, python_gc_*)."
O que são native histograms?,"Histogramas com buckets exponenciais esparsos numa única série (o schema define a resolução). São mais precisos e baratos, e não têm le: histogram_quantile(0.9, sum(rate(x[5m])))."
Métodos de um Gauge e exemplos de uso?,"Set, Inc, Dec, Add, Sub, SetToCurrentTime. Exemplos: requisições em andamento (in-flight), tamanho de fila, memória, temperatura, timestamp do último sucesso."
Qual tipo de métrica usar para contar requisições em andamento (in-flight)?,Gauge: Inc() ao começar e Dec() ao terminar. Em Go: promhttp.InstrumentHandlerInFlight.
Onde deve ficar o /metrics de uma aplicação instrumentada e quem o chama?,"Num endpoint HTTP da própria app (ex.: :8080/metrics), servido pelo handler do client library. O Prometheus faz o GET a cada scrape_interval; a app não empurra nada."
"Por que inicializar as séries com labels conhecidos (ex.: code=""500"") com 0?","Uma série que nunca foi incrementada não existe. Aí rate de erros some (em vez de dar 0) e queries/alertas com divisão quebram. Chame WithLabelValues(""500"") no startup."
lab exporters-pushgateway · Exporter = tradutor para sistemas que você não controla. Código seu → ?,instrumentação direta.
lab exporters-pushgateway · node_exporter :9100: ?,"node_cpu_seconds_total (counter, rate), node_memory_MemAvailable_bytes, node_filesystem_avail_bytes, node_network_*_bytes_total, node_load1. Textfile: --collector.textfile.directory, *.prom, escrita atômica, sem timestamp."
lab exporters-pushgateway · blackbox :9115: ?,"/probe?module=X&target=Y; probe_success, probe_duration_seconds, probe_http_status_code, probe_ssl_earliest_cert_expiry. Relabel: __address__→__param_target→instance, __address__=blackbox:9115."
lab exporters-pushgateway · Pushgateway :9091: ?,só batch de serviço de vida curta. /metrics/job/<j>/<label>/<valor>. POST (mesmo nome) · PUT (grupo todo) · DELETE. push_time_seconds. honor_labels: true. Nunca expira.
lab exporters-pushgateway · up = ?,"o alvo raspado respondeu (o exporter), não o sistema por trás."
lab exporters-pushgateway · Portas: ?,9090 Prometheus · 9091 Pushgateway · 9093 Alertmanager · 9100 node · 9115 blackbox.
⚠️ lab exporters-pushgateway: pegadinha «up do blackbox é 1 mesmo com o site fora do ar». O que acontece / por quê?,"up = ""o blackbox respondeu"". Alerta em probe_success == 0."
⚠️ lab exporters-pushgateway: pegadinha «Esquecer o passo 2 do relabel». O que acontece / por quê?,"Esquecer o passo 2 do relabel (__param_target → instance): todas as sondas ficam com instance=""blackbox:9115"" e colidem."
⚠️ lab exporters-pushgateway: pegadinha «honor_labels faltando». O que acontece / por quê?,no job do Pushgateway: exported_job / exported_instance.
⚠️ lab exporters-pushgateway: pegadinha «Pushgateway nunca expira nada». O que acontece / por quê?,Job descomissionado = DELETE explícito. Monitore time() - push_time_seconds.
⚠️ lab exporters-pushgateway: pegadinha «Grouping key com valor único por execução». O que acontece / por quê?,"Grouping key com valor único por execução (pod name, run id) = um grupo novo a cada execução, acumulando para sempre."
⚠️ lab exporters-pushgateway: pegadinha «push_time_seconds recente ≠ job com sucesso». O que acontece / por quê?,Empurre um *_last_success_timestamp_seconds e alerte nele.
⚠️ lab exporters-pushgateway: pegadinha «Textfile». O que acontece / por quê?,"só *.prom, sem timestamp, escrita atômica, e node_textfile_scrape_error para pegar erro de sintaxe."
⚠️ lab exporters-pushgateway: pegadinha «node_exporter em container». O que acontece / por quê?,"sem --path.rootfs e sem os volumes mede o container, não o host."
⚠️ lab exporters-pushgateway: pegadinha «MemFree ≠ memória disponível». O que acontece / por quê?,Use MemAvailable.
⚠️ lab exporters-pushgateway: pegadinha «rate() no node_cpu_seconds_total». O que acontece / por quê?,"é counter; node_cpu_seconds_total{mode=""idle""} cru não diz nada."
"lab instrumentation · […] só sobe → rate/increase. […] sobe e desce → valor direto. […] → histogram_quantile(φ, sum by (le) (rate(x_bucket[5m]))). […] → {quantile} pronto, […].","lab instrumentation · Counter só sobe → rate/increase. Gauge sobe e desce → valor direto. Histogram → histogram_quantile(φ, sum by (le) (rate(x_bucket[5m]))). Summary → {quantile} pronto, não agregável."
"lab instrumentation · Nomes: snake_case, <o_que>_<unidade>_total, unidades […] (_seconds, _bytes, _ratio), _info com valor 1, nada de label no nome, nada de tipo no nome.","lab instrumentation · Nomes: snake_case, <o_que>_<unidade>_total, unidades base (_seconds, _bytes, _ratio), _info com valor 1, nada de label no nome, nada de tipo no nome."
lab instrumentation · Buckets: um […] em cada limiar de SLO; poucos; native histograms (NativeHistogramBucketFactor) dispensam a escolha.,lab instrumentation · Buckets: um exatamente em cada limiar de SLO; poucos; native histograms (NativeHistogramBucketFactor) dispensam a escolha.
lab instrumentation · Cardinalidade = ?,"produto dos valores dos labels. Nunca IDs, e-mails, URLs cruas."
lab instrumentation · promtool check metrics = ?,linter de nomes/HELP/unidades (exit ≠ 0). --extended = cardinalidade.
